Time,Date,Latitude,Longitude,Total PDCP DL Throughput,Total PDCP UL Throughput,PDSCH Phy Throughput (kbps),PUSCH Phy Throughput (kbps),PDSCH Resource Blocks Allocated (Allocated Subframes Only),PDSCH Resource Block Allocation (%),PUSCH Resource Blocks Allocated (Allocated Subframes Only),Number of PUSCH Resource Blocks,Number of PDSCH Resource Blocks,PDCP Throughput DL (kbps),PDCP Throughput UL (kbps),PHY Layer Throughput PDSCH (kbps),PHY Layer Throughput PUSCH (kbps),RLC Throughput DL (kbps)(LTE Throughputs from Data Collector),RLC Throughput UL (kbps)(LTE Throughputs from Data Collector)
3917.0,2022-03-21,7.300403,5.1526175,0.779999971,2.039999962,2.680000067,9.970000267,5.400000095,0.230000004,3.799999952,0.0,0.200000003,1.049999952,2.289999962,2.569999933,17.89999962,1.110000014,2.25
3919.0,2022-03-21,7.3002425,5.152781,1.25,1.230000019,2.440000057,34.22000122,5.900000095,0.01,2.099999905,0.0,0.0,0.920000017,0.660000026,7.78000021,51.86000061,2.029999971,2.880000114
3921.0,2022-03-21,7.3000765,5.152946,1.100000024,1.00999999,2.359999895,79.91000366,8.0,0.419999987,2.200000048,0.800000012,0.400000006,1.230000019,1.870000005,3.5,79.33000183,1.139999986,1.179999948
3923.0,2022-03-21,7.2999085,5.15311,1.850000024,0.949999988,5.170000076,7.539999962,8.800000191,0.02,2.299999952,0.0,0.0,1.870000005,1.059999943,7.989999771,9.739999771,1.279999971,1.549999952
3925.0,2022-03-21,7.2997405,5.153272,0.779999971,2.950000048,2.690000057,12.38000011,4.599999905,0.129999995,3.200000048,0.0,0.100000001,0.779999971,2.710000038,3.940000057,19.22999954,1.889999986,3.029999971
3927.0,2022-03-21,7.299567,5.153431,1.24000001,2.829999924,2.130000114,18.77000046,7.0,0.100000001,6.0,0.0,0.100000001,1.649999976,3.059999943,5.5,23.86000061,1.399999976,5.519999981
3929.0,2022-03-21,7.2993825,5.1535965,0.779999971,0.959999979,2.799999952,4.53000021,4.699999809,0.25999999,4.0,0.0,0.300000012,0.519999981,0.959999979,1.25999999,11.07999992,1.019999981,1.970000029
3931.0,2022-03-21,7.2991825,5.153771,1.340000033,1.220000029,1.039999962,7.449999809,7.300000191,0.029999999,2.5,0.0,0.0,1.340000033,1.220000029,4.010000229,5.070000172,1.610000014,0.889999986
3933.0,2022-03-21,7.298967,5.1539525,1.330000043,1.299999952,3.069999933,14.60999966,7.800000191,0.07,2.400000095,0.0,0.100000001,1.50999999,1.480000019,1.690000057,24.36000061,1.289999962,1.070000052
3935.0,2022-03-21,7.2987405,5.1541405,1.529999971,2.640000105,4.130000114,53.47000122,7.400000095,0.079999998,2.599999905,0.100000001,0.100000001,1.529999971,2.089999914,9.840000153,67.34999847,1.629999995,3.640000105
3937.0,2022-03-21,7.2985105,5.1543325,1.0,1.929999948,3.00999999,8.470000267,8.199999809,0.100000001,3.799999952,0.0,0.100000001,1.230000019,2.859999895,8.170000076,8.699999809,2.25,3.710000038
3939.0,2022-03-21,7.298287,5.154516,1.519999981,2.450000048,5.090000153,37.40999985,11.5,0.059999999,2.099999905,0.0,0.100000001,1.620000005,2.819999933,5.380000114,27.45000076,2.089999914,2.589999914
3941.0,2022-03-21,7.2980685,5.154694,0.779999971,1.129999995,1.460000038,149.6499939,5.300000191,0.180000007,2.0,0.300000012,0.200000003,0.939999998,1.320000052,6.71999979,156.7700043,1.100000024,1.659999967
3943.0,2022-03-21,7.297852,5.1548785,0.860000014,1.549999952,2.410000086,107.3000031,8.699999809,0.25,2.599999905,0.200000003,0.200000003,1.149999976,1.370000005,3.24000001,119.0899963,1.269999981,2.160000086
3945.0,2022-03-21,7.2976255,5.1550685,1.289999962,0.899999976,3.019999981,88.77999878,8.0,0.02,2.5,0.5,0.0,1.419999957,1.340000033,11.06999969,129.3200073,1.529999971,1.470000029
3947.0,2022-03-21,7.2973925,5.1552615,1.99000001,2.569999933,3.980000019,48.45000076,7.599999905,0.07,2.400000095,0.0,0.100000001,1.820000052,2.200000048,12.81000042,71.55999756,2.220000029,3.430000067
3949.0,2022-03-21,7.2971575,5.1554565,1.25,2.279999971,2.930000067,15.69999981,6.599999905,0.02,3.299999952,0.0,0.0,1.25999999,2.289999962,2.319999933,17.20999908,1.529999971,2.470000029
3951.0,2022-03-21,7.296936,5.155642,1.25,2.279999971,2.579999924,32.56999969,6.900000095,0.059999999,2.099999905,0.0,0.100000001,1.49000001,2.170000076,2.609999895,79.55000305,1.74000001,2.220000029
3953.0,2022-03-21,7.2967205,5.15582,1.799999952,1.25999999,4.03000021,14.98999977,7.699999809,0.059999999,2.099999905,0.0,0.100000001,2.25,1.769999981,6.059999943,44.04000092,1.679999948,1.429999948
3955.0,2022-03-21,7.2965085,5.156,1.330000043,0.930000007,2.730000019,7.900000095,6.199999809,0.02,2.200000048,0.0,0.0,1.330000043,1.24000001,3.220000029,7.380000114,1.519999981,1.059999943
3957.0,2022-03-21,7.296291,5.156181,1.289999962,1.460000038,4.199999809,8.319999695,5.800000191,0.50999999,2.400000095,0.0,0.5,0.579999983,1.139999986,6.429999828,25.55999947,1.25,1.600000024
3959.0,2022-03-21,7.2960665,5.156364,0.779999971,3.200000048,2.109999895,87.91000366,6.900000095,0.370000005,2.0,0.200000003,0.400000006,1.889999986,3.039999962,2.569999933,100.5599976,1.940000057,5.230000019
4001.0,2022-03-21,7.295846,5.156547,0.779999971,1.950000048,1.470000029,110.0599976,4.5,0.07,2.0,0.200000003,0.100000001,0.939999998,1.950000048,3.220000029,114.1699982,1.00999999,2.359999895
4003.0,2022-03-21,7.2956315,5.156726,0.779999971,1.360000014,2.99000001,108.4199982,4.300000191,0.209999993,2.0,0.200000003,0.200000003,0.779999971,1.5,3.140000105,114.3099976,0.670000017,1.600000024
4005.0,2022-03-21,7.2954195,5.156903,0.779999971,1.039999962,1.899999976,110.25,3.799999952,0.75999999,2.0,0.200000003,0.800000012,0.779999971,1.039999962,2.599999905,115.5999985,0.649999976,0.75999999
4007.0,2022-03-21,7.295205,5.157084,0.779999971,1.039999962,2.480000019,107.1200027,5.0,0.930000007,2.0,0.200000003,0.899999976,0.779999971,1.039999962,1.460000038,113.3000031,1.279999971,1.519999981
4009.0,2022-03-21,7.2949885,5.157264,1.289999962,2.49000001,5.349999905,34.97999954,6.699999809,0.270000011,2.099999905,0.100000001,0.300000012,1.720000029,2.619999886,15.97000027,77.30999756,1.50999999,1.679999948
4011.0,2022-03-21,7.294782,5.1574355,0.779999971,2.109999895,4.75,5.880000114,3.900000095,0.189999998,2.900000095,0.0,0.200000003,0.779999971,2.109999895,8.460000038,20.69000053,0.680000007,1.659999967
4013.0,2022-03-21,7.2945825,5.1576,0.779999971,2.0,3.400000095,4.610000134,3.900000095,0.469999999,3.0,0.0,0.5,0.629999995,1.600000024,3.789999962,7.460000038,0.670000017,2.119999886
4015.0,2022-03-21,7.2943895,5.15776,0.779999971,0.519999981,3.779999971,3.329999924,3.799999952,0.129999995,3.0,0.0,0.100000001,1.049999952,1.389999986,3.180000067,10.38000011,0.99000001,0.75
4017.0,2022-03-21,7.29421,5.157911,0.779999971,1.320000052,2.660000086,3.99000001,4.0,0.340000004,3.0,0.0,0.300000012,0.779999971,1.320000052,2.079999924,7.409999847,0.649999976,1.899999976
4019.0,2022-03-21,7.294035,5.1580585,1.059999943,1.039999962,1.74000001,3.710000038,4.0,0.159999996,3.0,0.0,0.200000003,1.059999943,1.769999981,41.38999939,3.99000001,0.639999986,0.899999976
4021.0,2022-03-21,7.2938495,5.1582065,0.779999971,3.210000038,2.269999981,6.829999924,3.900000095,0.109999999,3.0,0.0,0.100000001,1.049999952,2.609999895,4.119999886,8.75,1.809999943,3.119999886
4023.0,2022-03-21,7.2936525,5.15837,0.779999971,2.109999895,2.859999895,5.150000095,3.900000095,0.170000002,3.0,0.0,0.200000003,0.629999995,1.690000057,11.35999966,23.06999969,1.00999999,2.119999886
4025.0,2022-03-21,7.2934365,5.1585515,0.949999988,1.289999962,4.409999847,11.22999954,5.400000095,0.039999999,8.100000381,0.0,0.0,1.730000019,1.309999943,7.329999924,8.520000458,0.930000007,2.950000048
4027.0,2022-03-21,7.2932025,5.158744,1.309999943,1.210000038,2.400000095,7.53000021,8.0,0.389999986,8.300000191,0.0,0.400000006,1.299999952,1.419999957,3.230000019,33.83000183,1.409999967,1.50999999
4029.0,2022-03-21,7.292961,5.158943,1.019999981,0.779999971,4.0,8.399999619,5.900000095,0.02,2.400000095,0.0,0.0,1.039999962,1.139999986,63.11999893,16.88999939,0.970000029,0.75999999
4031.0,2022-03-21,7.2927175,5.159146,1.070000052,2.289999962,3.220000029,8.460000038,3.900000095,0.239999995,4.199999809,0.0,0.200000003,1.419999957,2.359999895,17.25,14.25,0.670000017,2.109999895
4033.0,2022-03-21,7.29248,5.159345,0.779999971,1.460000038,3.970000029,5.989999771,3.900000095,0.389999986,3.0,0.0,0.400000006,0.779999971,2.019999981,4.659999847,11.85999966,1.25999999,2.5
4035.0,2022-03-21,7.29226,5.15952,0.779999971,2.220000029,2.690000057,4.420000076,3.799999952,0.129999995,3.0,0.0,0.100000001,0.779999971,1.679999948,2.089999914,13.09000015,1.340000033,2.00999999
4037.0,2022-03-21,7.292066,5.1596745,0.779999971,1.039999962,1.850000024,2.660000086,3.0,0.670000017,3.0,0.0,0.699999988,0.779999971,1.039999962,1.720000029,3.99000001,0.649999976,1.5
4039.0,2022-03-21,7.29189,5.1598175,0.779999971,1.039999962,1.149999976,2.660000086,18.70000076,4.670000076,3.0,0.0,4.699999809,0.519999981,0.689999998,6.079999924,5.130000114,0.980000019,0.75
4041.0,2022-03-21,7.2917185,5.1599615,0.389999986,1.039999962,8.5,2.0,10.0,2.140000105,3.0,0.0,2.099999905,0.779999971,1.039999962,2.75,5.130000114,0.639999986,1.5
4043.0,2022-03-21,7.291545,5.1601105,1.460000038,2.609999895,3.349999905,7.690000057,3.900000095,0.109999999,3.0,0.0,0.100000001,1.940000057,2.339999914,19.10000038,17.45999908,1.24000001,2.569999933
4045.0,2022-03-21,7.2913725,5.1602535,0.779999971,1.909999967,1.99000001,5.050000191,3.900000095,0.109999999,3.0,0.0,0.100000001,0.779999971,2.109999895,18.13999939,6.440000057,0.689999998,1.75
4047.0,2022-03-21,7.291218,5.160379,0.779999971,1.360000014,3.789999962,3.329999924,3.799999952,0.850000024,3.0,0.0,0.899999976,0.519999981,1.120000005,2.670000076,6.920000076,0.660000026,2.410000086
4049.0,2022-03-21,7.291091,5.1604915,0.779999971,1.039999962,1.850000024,2.609999895,4.0,1.429999948,3.0,0.0,1.399999976,0.939999998,1.25,2.099999905,3.99000001,1.289999962,0.75
4051.0,2022-03-21,7.290983,5.160595,0.779999971,1.039999962,1.830000043,6.75,3.700000048,0.920000017,5.599999905,0.0,0.899999976,0.779999971,1.039999962,1.659999967,24.06999969,0.649999976,1.5
4053.0,2022-03-21,7.290886,5.16069,1.059999943,2.289999962,4.519999981,6.210000038,3.900000095,0.109999999,3.0,0.0,0.100000001,1.419999957,2.089999914,11.81000042,13.72999954,1.24000001,0.75
4055.0,2022-03-21,7.2907945,5.1607805,0.779999971,1.379999995,3.529999971,5.96999979,3.900000095,0.159999996,3.0,0.0,0.200000003,0.519999981,1.409999967,6.440000057,7.0,0.670000017,2.119999886
4057.0,2022-03-21,7.2907035,5.1608705,0.779999971,2.5,4.389999866,4.420000076,3.900000095,0.409999996,3.0,0.0,0.400000006,0.939999998,2.410000086,3.359999895,20.51000023,1.00999999,3.440000057
4059.0,2022-03-21,7.290607,5.160967,0.779999971,1.039999962,1.639999986,3.150000095,4.0,0.310000002,3.0,0.0,0.300000012,0.779999971,1.320000052,3.400000095,3.99000001,0.639999986,1.549999952
4101.0,2022-03-21,7.290505,5.161069,0.779999971,1.320000052,4.269999981,3.970000029,4.099999905,0.25,3.200000048,0.0,0.300000012,0.779999971,1.039999962,1.230000019,16.70999908,0.670000017,0.75999999
4103.0,2022-03-21,7.2904085,5.1611665,0.389999986,1.039999962,4.300000191,2.710000038,3.799999952,0.090000004,3.0,0.0,0.100000001,0.519999981,0.980000019,9.460000038,5.119999886,0.649999976,0.75
4105.0,2022-03-21,7.290315,5.1612615,1.460000038,2.609999895,3.690000057,7.690000057,4.0,0.189999998,3.0,0.0,0.200000003,1.419999957,2.859999895,8.930000305,17.64999962,1.25,2.25999999
4107.0,2022-03-21,7.290225,5.1613545,0.779999971,1.590000033,1.480000019,6.199999809,4.0,0.209999993,3.0,0.0,0.200000003,0.939999998,1.590000033,12.27000046,7.150000095,0.99000001,2.289999962
4111.0,2022-03-21,7.2901035,5.161492,0.779999971,1.039999962,3.75999999,2.0,4.0,0.920000017,3.0,0.0,0.899999976,0.519999981,0.699999988,2.75999999,5.130000114,1.279999971,0.75
4115.0,2022-03-21,7.290008,5.1615975,1.059999943,2.289999962,0.779999971,5.320000172,4.0,0.100000001,3.0,0.0,0.100000001,1.169999957,2.089999914,17.37000084,7.119999886,1.799999952,2.029999971
4117.0,2022-03-21,7.2899775,5.161631,0.779999971,1.899999976,4.150000095,7.0,7.099999905,0.370000005,3.200000048,0.0,0.400000006,1.049999952,2.109999895,18.39999962,11.11999989,0.670000017,1.659999967
4121.0,2022-03-21,7.2899579,5.1616501,0.779999971,1.129999995,3.589999914,4.71999979,3.799999952,0.959999979,3.0,0.0,1.0,0.939999998,1.320000052,1.830000043,8.069999695,0.970000029,0.889999986
4125.0,2022-03-21,7.289948,5.161661,1.059999943,1.039999962,4.590000153,3.710000038,4.0,0.230000004,3.0,0.0,0.200000003,0.519999981,0.689999998,3.180000067,5.130000114,0.639999986,0.75
4127.0,2022-03-21,7.28992,5.1616925,0.779999971,2.609999895,4.800000191,5.909999847,4.099999905,0.129999995,3.0,0.0,0.100000001,1.159999967,2.339999914,20.22999954,8.31000042,1.820000052,3.029999971
4129.0,2022-03-21,7.28988,5.1617375,0.779999971,2.430000067,5.650000095,4.619999886,4.099999905,0.430000007,3.0,0.0,0.400000006,0.779999971,2.109999895,7.619999886,15.38000011,0.99000001,2.119999886
4131.0,2022-03-21,7.2898205,5.161805,0.779999971,1.360000014,4.329999924,3.329999924,4.0,0.100000001,3.0,0.0,0.100000001,1.049999952,1.809999943,3.940000057,5.159999847,0.649999976,1.210000038
4133.0,2022-03-21,7.2897535,5.1618835,0.779999971,0.519999981,2.599999905,2.660000086,4.0,0.75999999,3.0,0.0,0.800000012,0.779999971,1.039999962,2.690000057,5.130000114,0.639999986,1.5
4135.0,2022-03-21,7.289695,5.1619535,0.779999971,1.320000052,2.039999962,3.329999924,3.599999905,0.109999999,3.0,0.0,0.100000001,0.779999971,1.320000052,2.920000076,9.43999958,0.970000029,1.320000052
4137.0,2022-03-21,7.2896445,5.162016,1.059999943,2.289999962,5.159999847,4.909999847,3.799999952,0.189999998,3.0,0.0,0.200000003,1.059999943,2.089999914,15.89000034,7.980000019,1.820000052,1.830000043
4139.0,2022-03-21,7.2895985,5.1620695,0.779999971,2.390000105,4.869999886,7.989999771,3.900000095,0.25999999,3.200000048,0.0,0.300000012,0.779999971,2.390000105,11.06999969,16.93000031,0.680000007,2.329999924
4141.0,2022-03-21,7.2895475,5.162127,0.779999971,2.0,3.289999962,6.25,4.300000191,0.170000002,10.39999962,0.0,0.200000003,0.779999971,2.24000001,4.099999905,18.52000046,0.649999976,2.410000086
4143.0,2022-03-21,7.2895045,5.1621815,0.779999971,1.039999962,1.299999952,4.019999981,3.599999905,0.860000014,3.0,0.0,0.899999976,1.049999952,0.829999983,2.809999943,10.27999973,0.970000029,0.75999999
4145.0,2022-03-21,7.289475,5.16223,0.779999971,0.519999981,5.889999866,2.660000086,3.799999952,1.190000057,2.599999905,0.0,1.200000048,0.779999971,1.389999986,1.929999948,25.95000076,0.649999976,1.120000005
4147.0,2022-03-21,7.2894285,5.162294,1.070000052,1.039999962,3.519999981,4.110000134,4.0,0.170000002,3.0,0.0,0.200000003,0.519999981,0.689999998,27.06999969,5.130000114,0.639999986,0.75
4149.0,2022-03-21,7.2893515,5.162379,0.779999971,2.930000067,2.950000048,5.960000038,3.900000095,0.100000001,3.0,0.0,0.100000001,1.159999967,2.930000067,7.710000038,13.18000031,1.799999952,2.569999933
4151.0,2022-03-21,7.2892625,5.1624875,0.779999971,2.109999895,2.359999895,6.940000057,3.900000095,0.119999997,3.599999905,0.0,0.100000001,0.779999971,1.950000048,9.109999657,23.42000008,0.670000017,2.359999895
4153.0,2022-03-21,7.289166,5.16261,0.779999971,1.360000014,4.409999847,3.329999924,3.799999952,1.440000057,3.200000048,0.0,1.399999976,0.779999971,1.039999962,3.619999886,6.670000076,0.970000029,1.210000038
4155.0,2022-03-21,7.2890585,5.162746,0.779999971,1.039999962,2.980000019,2.660000086,4.0,0.800000012,3.0,0.0,0.800000012,1.049999952,1.039999962,2.079999924,5.130000114,0.639999986,1.120000005
4157.0,2022-03-21,7.288945,5.162891,0.779999971,0.519999981,4.150000095,2.609999895,3.799999952,0.49000001,3.0,0.0,0.5,0.519999981,1.039999962,1.950000048,4.940000057,1.289999962,0.75
4159.0,2022-03-21,7.2888325,5.1630365,1.059999943,2.289999962,1.299999952,4.920000076,3.900000095,0.200000003,3.400000095,0.0,0.200000003,1.159999967,2.089999914,11.02000046,18.62999916,1.149999976,1.889999986
4201.0,2022-03-21,7.2887405,5.1631595,0.779999971,2.430000067,5.690000057,9.180000305,4.400000095,0.209999993,3.200000048,0.0,0.200000003,0.779999971,2.109999895,5.710000038,16.04000092,1.0,2.589999914
4203.0,2022-03-21,7.2886835,5.163235,0.779999971,1.679999948,3.849999905,4.190000057,4.0,0.300000012,3.599999905,0.0,0.300000012,0.779999971,2.24000001,4.789999962,7.360000134,0.689999998,1.659999967
4205.0,2022-03-21,7.2886315,5.163305,0.779999971,1.039999962,1.980000019,2.690000057,3.799999952,0.899999976,3.200000048,0.0,0.899999976,0.779999971,1.039999962,2.49000001,5.570000172,0.649999976,1.350000024
4207.0,2022-03-21,7.288574,5.1633835,0.779999971,0.519999981,0.769999981,2.430000067,11.0,1.470000029,3.0,0.0,1.5,1.049999952,0.689999998,1.049999952,5.0,0.970000029,0.75
4211.0,2022-03-21,7.2884315,5.163574,1.460000038,2.609999895,3.230000019,9.340000153,4.199999809,0.200000003,4.0,0.0,0.200000003,1.940000057,2.569999933,8.819999695,16.51000023,1.230000019,2.269999981
4213.0,2022-03-21,7.28836,5.163675,1.25,2.410000086,3.160000086,12.97999954,7.400000095,0.029999999,3.400000095,0.0,0.0,0.589999974,2.480000019,7.760000229,23.67000008,0.589999974,2.769999981
4215.0,2022-03-21,7.288284,5.163784,0.389999986,1.159999967,2.519999981,38.70000076,9.5,0.25999999,2.700000048,0.100000001,0.300000012,1.299999952,1.149999976,7.440000057,82.09999847,2.75999999,2.529999971
4217.0,2022-03-21,7.2882015,5.1639095,0.779999971,1.409999967,1.960000038,14.27000046,7.0,0.289999992,6.0,0.0,0.300000012,0.629999995,1.129999995,2.390000105,12.59000015,0.660000026,1.980000019
4219.0,2022-03-21,7.2881135,5.164046,1.830000043,1.169999957,3.519999981,39.81000137,9.199999809,0.129999995,7.900000095,0.200000003,0.100000001,1.629999995,1.74000001,9.5,36.31000137,2.210000038,1.309999943
4221.0,2022-03-21,7.28802,5.1641975,1.190000057,1.059999943,10.30000019,15.03999996,9.800000191,0.109999999,3.299999952,0.0,0.100000001,1.75999999,1.059999943,8.56000042,11.67000008,1.360000014,2.660000086
4223.0,2022-03-21,7.287921,5.16436,1.360000014,1.799999952,2.089999914,11.10000038,6.300000191,0.349999994,6.400000095,0.699999988,0.400000006,1.25999999,1.919999957,25.22999954,19.09000015,0.0,0.74000001
4225.0,2022-03-21,7.2878125,5.1645365,0.779999971,2.150000095,3.819999933,5.949999809,4.199999809,0.090000004,3.0,0.0,0.100000001,0.939999998,2.150000095,5.840000153,10.86999989,1.230000019,3.119999886
4227.0,2022-03-21,7.2877005,5.164729,0.779999971,1.679999948,2.289999962,5.539999962,4.0,0.75999999,3.0,0.0,0.800000012,0.779999971,1.75999999,1.779999971,20.43000031,1.320000052,1.210000038
4229.0,2022-03-21,7.287595,5.1649235,0.779999971,1.039999962,1.710000038,4.03000021,4.0,0.200000003,3.0,0.0,0.200000003,0.779999971,1.039999962,1.929999948,8.260000229,0.649999976,0.75
4235.0,2022-03-21,7.2872775,5.1655315,1.059999943,1.769999981,1.799999952,7.75,4.400000095,0.140000001,3.0,0.0,0.100000001,1.059999943,2.089999914,4.25,18.87000084,1.210000038,1.889999986
4237.0,2022-03-21,7.287174,5.1657415,0.779999971,1.909999967,2.130000114,4.599999905,4.699999809,0.079999998,3.0,0.0,0.100000001,1.049999952,2.109999895,2.710000038,13.34000015,0.649999976,1.519999981
4239.0,2022-03-21,7.2870735,5.1659555,0.389999986,1.679999948,2.869999886,6.78000021,5.0,0.170000002,3.0,0.0,0.200000003,0.519999981,1.549999952,8.170000076,8.260000229,0.680000007,1.980000019
4241.0,2022-03-21,7.286986,5.166155,0.779999971,1.039999962,0.790000021,2.450000048,6.400000095,0.779999971,3.0,0.0,0.800000012,0.779999971,1.389999986,1.049999952,3.680000067,0.649999976,1.350000024
4243.0,2022-03-21,7.286904,5.16634,1.830000043,1.230000019,3.25,22.44000053,7.400000095,0.219999999,2.400000095,0.100000001,0.200000003,1.879999995,1.389999986,6.050000191,41.99000168,2.049999952,2.24000001
4245.0,2022-03-21,7.2868225,5.166532,1.279999971,1.570000052,4.840000153,40.29000092,6.400000095,0.330000013,2.099999905,0.100000001,0.300000012,1.269999981,1.279999971,4.21999979,85.94000244,1.279999971,1.769999981
4247.0,2022-03-21,7.2867425,5.1667435,1.419999957,2.329999924,2.519999981,75.23000336,6.699999809,0.25,2.0,0.200000003,0.300000012,1.480000019,2.450000048,5.440000057,104.6800003,1.450000048,2.680000067
4249.0,2022-03-21,7.2866595,5.1669825,0.850000024,2.809999943,2.289999962,8.649999619,8.600000381,0.319999993,2.200000048,0.0,0.300000012,0.819999993,2.099999905,18.11000061,26.14999962,1.139999986,2.470000029
4251.0,2022-03-21,7.286561,5.1672445,1.0,1.879999995,2.5,80.5,6.0,0.560000002,2.0,0.200000003,0.600000024,1.0,2.50999999,5.960000038,121.1800003,2.029999971,2.369999886
4253.0,2022-03-21,7.2864535,5.1675155,0.779999971,1.320000052,1.309999943,143.5299988,5.0,0.660000026,2.0,0.300000012,0.699999988,0.779999971,1.059999943,1.899999976,151.6300049,0.959999979,1.159999967
4255.0,2022-03-21,7.2863525,5.1677865,0.779999971,1.039999962,1.019999981,142.8099976,3.5,0.159999996,2.0,0.300000012,0.200000003,0.779999971,1.370000005,1.25999999,151.25,0.670000017,1.340000033
4257.0,2022-03-21,7.286256,5.1680705,1.059999943,1.320000052,2.049999952,136.8999939,5.199999809,0.25,2.0,0.300000012,0.300000012,1.419999957,2.289999962,6.289999962,145.9700012,0.670000017,0.839999974
4259.0,2022-03-21,7.2861625,5.16837,1.24000001,2.609999895,3.789999962,109.9700012,8.399999619,0.129999995,2.200000048,0.200000003,0.100000001,1.24000001,1.659999967,3.480000019,137.9499969,1.830000043,2.960000038
4301.0,2022-03-21,7.2860695,5.1686765,1.24000001,2.460000038,2.74000001,126.6200027,6.400000095,0.01,2.0,0.5,0.0,1.24000001,2.849999905,5.730000019,133.1999969,1.470000029,2.059999943
4303.0,2022-03-21,7.285986,5.1689875,0.779999971,1.409999967,1.389999986,142.0399933,7.0,0.200000003,2.0,0.300000012,0.200000003,0.779999971,1.409999967,2.690000057,148.6100006,0.99000001,1.299999952
4305.0,2022-03-21,7.28591,5.169294,0.779999971,1.039999962,1.679999948,139.6799927,5.699999809,0.670000017,2.0,0.300000012,0.699999988,1.049999952,1.039999962,1.090000033,148.3200073,0.649999976,1.139999986
4309.0,2022-03-21,7.2857905,5.169821,1.059999943,2.339999914,1.00999999,140.3300018,5.199999809,0.25,2.0,0.300000012,0.300000012,1.059999943,2.089999914,5.800000191,149.0500031,1.139999986,1.879999995
4311.0,2022-03-21,7.2857435,5.170056,0.779999971,2.109999895,2.029999971,128.3200073,3.700000048,0.140000001,2.0,0.300000012,0.100000001,1.049999952,2.390000105,3.200000048,136.5899963,1.0,2.529999971
4313.0,2022-03-21,7.2857,5.1702895,0.779999971,2.049999952,1.629999995,131.0599976,4.300000191,0.090000004,1.899999976,0.300000012,0.100000001,0.629999995,1.639999986,1.480000019,137.9299927,0.670000017,1.75999999
4315.0,2022-03-21,7.285661,5.1705175,0.779999971,1.039999962,1.659999967,140.1100006,6.400000095,1.139999986,2.0,0.300000012,1.100000024,1.049999952,1.389999986,0.790000021,146.6799927,0.649999976,1.139999986
4317.0,2022-03-21,7.28563,5.17074,0.779999971,0.519999981,1.179999948,141.0099945,5.400000095,0.239999995,2.0,0.300000012,0.200000003,0.779999971,0.689999998,2.00999999,150.75,0.959999979,0.75999999
4319.0,2022-03-21,7.285604,5.1709565,1.059999943,1.090000033,1.629999995,145.7400055,5.300000191,0.319999993,2.0,0.300000012,0.300000012,1.059999943,1.870000005,5.699999809,152.0800018,0.649999976,1.600000024
4321.0,2022-03-21,7.2855755,5.1711675,0.779999971,2.930000067,1.860000014,122.7600021,5.900000095,0.200000003,2.0,0.300000012,0.200000003,0.779999971,1.679999948,5.369999886,139.9400024,1.220000029,2.130000114
4323.0,2022-03-21,7.2855455,5.171383,0.779999971,2.160000086,1.129999995,33.88000107,4.699999809,0.119999997,2.099999905,0.100000001,0.100000001,0.779999971,2.890000105,11.03999996,78.06999969,0.680000007,1.929999948
4325.0,2022-03-21,7.285521,5.1715955,0.779999971,1.360000014,1.659999967,75.15000153,5.199999809,0.100000001,2.0,0.200000003,0.100000001,1.049999952,1.360000014,0.709999979,124.4000015,0.660000026,1.580000043
4327.0,2022-03-21,7.285509,5.1717165,0.779999971,0.519999981,1.159999967,140.1699982,9.699999809,1.25999999,2.0,0.300000012,1.299999952,0.779999971,1.039999962,1.019999981,147.75,0.959999979,0.75999999
4329.0,2022-03-21,7.285506,5.1717545,0.779999971,1.090000033,0.639999986,138.4600067,6.400000095,0.699999988,2.0,0.300000012,0.699999988,0.779999971,1.090000033,1.230000019,143.6999969,0.649999976,1.600000024
4331.0,2022-03-21,7.2855035,5.171789,1.059999943,2.569999933,2.519999981,138.8999939,9.199999809,0.340000004,2.0,0.300000012,0.300000012,1.059999943,2.369999886,40.72999954,146.0099945,1.769999981,1.870000005
4333.0,2022-03-21,7.285501,5.171839,1.440000057,2.210000038,4.480000019,112.5500031,8.0,0.050000001,2.099999905,0.100000001,0.0,1.440000057,2.539999962,5.420000076,131.0099945,1.779999971,4.050000191
4335.0,2022-03-21,7.2854925,5.171923,1.429999948,3.279999971,2.420000076,74.56999969,7.199999809,0.029999999,2.099999905,0.0,0.0,1.429999948,3.25999999,2.920000076,92.73999786,1.919999957,4.400000095
4337.0,2022-03-21,7.28548,5.1720315,1.429999948,0.939999998,2.049999952,83.55000305,8.0,0.039999999,2.599999905,0.100000001,0.0,1.429999948,0.920000017,6.150000095,93.95999908,0.639999986,1.74000001
4339.0,2022-03-21,7.285471,5.1721085,1.429999948,1.639999986,3.730000019,137.8000031,9.100000381,0.029999999,2.799999952,0.100000001,0.0,1.429999948,1.730000019,6.099999905,142.8099976,1.620000005,4.010000229
4341.0,2022-03-21,7.2854675,5.1721445,0.389999986,1.100000024,1.980000019,156.1699982,5.800000191,0.419999987,2.5,0.400000006,0.400000006,0.519999981,1.049999952,0.930000007,149.2799988,0.74000001,0.899999976
4343.0,2022-03-21,7.285464,5.172175,2.099999905,2.549999952,2.440000057,130.8399963,6.400000095,0.319999993,2.700000048,0.100000001,0.300000012,2.099999905,2.970000029,6.769999981,127.6200027,3.200000048,4.75
